Recency,Frequency,Monetary,Monetary_log,Monetary_raw,Cluster,PCA1,PCA2
47,1,241.98,5.492979135426596,241.98,2,-45.42594301900472,-3.896149179496656
355,1,240.45,5.486662412319551,240.45,1,262.5174529255046,1.8664191552085097
172,1,87.62,4.484357565771344,87.62,0,79.55637264999426,-1.6145110112330618
59,9,1900.68,7.5504929849970015,1900.68,2,-33.58650156934012,4.430805486328607
50,1,240.55,5.4870764910004155,240.55,2,-42.42646365482031,-3.84035159222097
22,2,414.69,6.029939790159768,414.69,2,-70.44261037606603,-3.335246623637383
43,5,2074.12,7.637774262317933,2074.12,2,-49.5102496001197,0.14352505541143934
29,3,689.46,6.537358042134466,689.46,2,-63.46500684123439,-2.1772741735014183
5,18,2509.1100000000006,7.828081855866751,3920.12,2,-87.74400996693214,12.420099432596034
26,11,2234.16,7.712068092852235,2234.16,2,-66.6181668443901,5.81894329993651
201,1,111.69,4.724640685964258,111.69,0,108.54977693256329,-1.0582682364086198
51,6,2509.1100000000006,7.828081855866751,2874.4700000000003,2,-41.53116313897847,1.302220874023977
10,3,624.94,6.439254519861148,624.94,2,-82.46099732759514,-2.538344103236809
2,11,2509.1100000000006,7.828081855866751,3106.88,2,-90.61436334914185,5.376464717092894
64,1,454.44,6.121263984642827,454.44,2,-28.43237152486548,-3.542427435387541
51,11,2509.1100000000006,7.828081855866751,3478.54,2,-41.62337382197029,6.293293954873988
290,1,444.42,6.099017657272704,444.42,1,197.5261869001045,0.6849516629369896
61,5,242.60000000000002,5.495527535835742,242.60000000000002,2,-31.502299381240867,0.35880504860839935
64,3,854.02,6.751124860476041,854.02,2,-28.472566505506045,-1.5102706752652013
96,1,119.20000000000002,4.789157022101107,119.20000000000002,0,3.568745974507948,-3.019242764472881
274,1,218.25,5.390212631252292,218.25,1,181.5328547530994,0.3453733826453327
1,91,2509.1100000000006,7.828081855866751,17712.96,2,-93.08955038981028,85.21492320992202
75,4,843.25,6.738448659265677,843.25,2,-17.492964772003717,-0.306956281352571
110,1,52.0,3.970291913552122,52.0,0,17.570475715006538,-2.803739947344531
199,1,314.05,5.752731356388065,314.05,0,106.5447408033945,-1.0373735662157175
64,2,475.21999999999997,6.1658799323308395,475.21999999999997,2,-28.451048174124963,-2.5416820738232486
4,1,284.9,5.655642099328266,284.9,2,-88.41889086689763,-4.691486899602733
284,1,145.0,4.983606621708336,145.0,1,191.53315310471578,0.5094175233022158
44,1,189.03,5.247181954433266,189.03,2,-48.42409938549615,-3.9662239077260306
71,3,2062.64,7.6322266927841085,2062.64,2,-21.47848500911617,-1.3293164295035353
86,1,606.66,6.4096155150233285,606.66,2,-6.437932691566147,-3.1144336869231486
104,1,161.74,5.092153835268511,161.74,0,11.565682249319494,-2.852369504070932
334,1,311.71,5.74527624348556,311.71,1,241.5199552172677,1.4881616623424296
53,1,125.1,4.837075242970874,125.1,2,-39.42359874610799,-3.8210891377622915
39,3,830.95,6.723772342861516,830.95,2,-53.46782555376806,-1.979592208328655
32,1,29.759999999999998,3.4262151446374434,29.759999999999998,2,-60.41232127878186,-4.294044012997412
370,3,1266.86,7.14508571880689,1266.86,1,277.4690932535947,4.237580958234085
208,1,238.0,5.476463551931511,238.0,0,115.54453795176944,-0.8846470669481334
157,3,340.87,5.8344305478407765,340.87,0,64.5151503610894,0.17783624780968665
54,1,161.72,5.09203093230025,161.72,2,-38.425122744642515,-3.787916514034346
66,2,528.71,6.2723296869828165,528.71,2,-26.451975475254386,-2.4982223347929122
81,1,732.96,6.598454531216753,732.96,2,-11.438005841006472,-3.197276196452707
130,1,391.14,5.971618918887276,391.14,0,37.55627849206179,-2.3160028847716956
87,1,153.7,5.04148775757902,153.7,2,-5.430925354602039,-3.1733270434181295
32,2,187.79000000000002,5.240635286206952,187.79000000000002,2,-60.44030046475005,-3.1929102467357313
46,1,230.39000000000001,5.444104598614017,230.39000000000001,2,-46.42550223492572,-3.91763228513504
333,1,252.42000000000002,5.5350481913707625,252.42000000000002,1,240.52124411607286,1.4575261193612565
366,1,81.60000000000001,4.414009680526933,81.60000000000001,1,273.52106829928925,2.0113940031483395
72,1,158.04,5.069155742908264,158.04,2,-20.428312476494597,-3.4524196469566015
158,2,357.46,5.8818170778034515,357.46,0,65.53315953494767,-0.798979666767508
373,1,115.65,4.759177998467439,115.65,1,280.517966797248,2.161948552312367
12,7,1632.8600000000001,7.3987005924347,1632.8600000000001,2,-80.54017673865985,1.5463585148991168
255,2,548.27,6.308590123892623,548.27,1,162.51307924984445,1.040175807628164
29,2,189.3,5.248601774302104,189.3,2,-63.43979067701673,-3.248590766838569
31,10,2509.1100000000006,7.828081855866751,2680.48,2,-61.60125394136032,4.920863323283131
5,22,2509.1100000000006,7.828081855866751,7616.46,2,-87.81777851332558,16.412957897276044
40,1,427.93,6.061293735451147,427.93,2,-52.427643013313535,-3.994888339608122
362,1,139.8,4.947340443723942,139.8,1,269.5190005272385,1.9668028610992163
373,1,310.1,5.740114403903592,310.1,1,280.51281074837436,2.2175900979657044
96,2,675.59,6.517065476456127,675.59,0,3.541221515762601,-1.9230161909374743
26,7,2115.7200000000003,7.657622999751586,2115.7200000000003,2,-66.544112120871,1.8229965523499123
75,2,529.94,6.274649020507314,529.94,2,-17.453642651060918,-2.3296935685582727
57,4,1690.8500000000001,7.433577883754036,1690.8500000000001,2,-35.493308576720665,-0.6043209582320896
71,5,1495.2,7.310683839438305,1495.2,2,-21.513679172069615,0.6488739636468992
8,10,1400.01,7.244948684070277,1400.01,2,-84.59395944088763,4.457437908079509
129,1,25.200000000000003,3.265759410767051,25.200000000000003,0,36.570685058522585,-2.4881978507936395
40,3,1081.01,6.9865757015078955,1081.01,2,-52.469390801629565,-1.9459744421346379
169,7,2509.1100000000006,7.828081855866751,3192.81,0,76.42869603475468,4.508309981177021
9,4,268.54,5.596716802341013,268.54,2,-83.47482698648963,-1.6066314602464322
268,1,143.1,4.970507503005476,143.1,1,175.536164152193,0.20930169112522012
15,6,2509.1100000000006,7.828081855866751,5136.82,2,-77.52454319975759,0.6286320462664383
170,2,591.91,6.385042616821721,591.91,0,77.52830780833033,-0.5459056517328893
40,1,142.46,4.966056250698289,142.46,2,-52.42188616917117,-4.057013372557661
186,1,370.74,5.9181946851802065,370.74,0,93.5462616200608,-1.2712284184070635
270,1,140.54,4.952582362647639,140.54,1,177.53589059684543,0.2457065269421932
5,4,1374.49,7.226565310254596,1374.49,2,-87.48265833205163,-1.589024949303755
16,2,231.86,5.45043741460887,231.86,2,-76.43846104238297,-3.4803824764852576
10,4,1743.69,7.464332168425021,1743.69,2,-82.48482753056153,-1.481984122632685
326,1,74.55000000000001,4.3247946887187485,74.55000000000001,1,233.5288927237853,1.257901440337231
113,1,204.28,5.324374900867326,204.28,0,20.562806652090188,-2.6708000476854297
290,1,94.0,4.553876891600541,94.0,1,197.53430854923528,0.5973068166681301
16,2,1283.63,7.158226018124099,1283.63,2,-76.44743760952517,-3.3835117751613617
1,3,768.97,6.646351553049768,768.97,2,-91.46043089697018,-2.694994168401277
128,3,208.6,5.345200952446887,208.6,0,35.523054603910964,-0.3925274899929567
149,2,396.81,5.985974504364344,396.81,0,56.534267042078554,-0.9614687636877264
189,1,128.84,4.8663029232063355,128.84,0,96.55123896656248,-1.2747623544741629
31,2,331.79,5.807511660418678,331.79,2,-61.44309622258515,-3.179466182542337
34,4,652.74,6.48270971889503,652.74,2,-58.4840811684812,-1.0886053641831506
264,1,121.98,4.812021740525323,121.98,1,171.53773274209016,0.12546871791979175
84,8,2509.1100000000006,7.828081855866751,2612.19,2,-8.574115689794354,3.916106531808392
26,4,1022.2,6.930690250264633,1022.2,2,-66.48496476940889,-1.2128810209391228
171,1,49.79,3.9276994848131537,49.79,0,78.55948247230687,-1.6647970658669307
10,3,675.45,6.516858535049369,675.45,2,-82.4614052338497,-2.53394217939134
313,1,465.09000000000003,6.14437874852507,465.09000000000003,1,220.52171906516776,1.1178730927600498
65,4,2509.1100000000006,7.828081855866751,2990.0,2,-27.496853286589882,-0.43225714752142874
85,1,508.8,6.234018491942015,508.8,2,-7.436825822174214,-3.1431048579304504
25,1,84.74,4.451319461169831,84.74,2,-67.41642227491938,-4.366872741276404
59,4,856.94,6.754534166972811,856.94,2,-33.49010712627536,-0.6054166772405596
323,2,97.7,4.592084946439436,97.7,1,230.5095973038558,2.2151451294897893
38,1,7.5,2.1400661634962708,7.5,2,-54.40666427892174,-4.254733292707887
254,2,304.14,5.720770687685056,304.14,1,161.51635286409072,0.988122190937144
19,5,1196.07,7.087632183380276,1196.07,2,-73.50294462194194,-0.33673981050497037
33,3,1254.35,7.135169697146993,1254.35,2,-59.46888463870178,-2.068521366991237
15,1,75.06,4.331522502500114,75.06,2,-77.41395371991844,-4.560775978430872
27,2,321.68,5.776661120068773,321.68,2,-65.4421985155706,-3.2560593173649948
23,1,171.19,5.148598518298094,171.19,2,-69.41971957490757,-4.364742661103641
214,2,533.3,6.2809574789637255,533.3,0,121.52076386921148,0.27146557259780746
8,5,833.86,6.7272640461229045,833.86,2,-84.4990276770188,-0.5629997403986877
22,1,109.94,4.708989514627088,109.94,2,-70.41722499203328,-4.408389354060786
12,3,911.15,6.8158044502342285,911.15,2,-80.46334434329434,-2.4795635022473546
262,1,183.71,5.218787027591229,183.71,1,169.53596245566638,0.11112001811225536
131,1,137.13,4.928195270711869,137.13,0,38.561579102425114,-2.35647808651211
55,3,307.18,5.730684027853707,307.18,2,-37.46554782660554,-1.7365502330483586
2,7,2509.1100000000006,7.828081855866751,2677.03,2,-90.5405948027484,1.3836062524128856
9,2,1253.81,7.134739445682281,1253.81,2,-83.4460269477794,-3.5158196067718177
264,1,68.1,4.235554730773624,68.1,1,171.54076279792235,0.09276984441179881
331,1,129.67,4.872675061001055,129.67,1,238.5250934905185,1.3825328010710063
313,1,405.04,6.00645167691623,405.04,1,220.52244404460401,1.1100494709541673
26,3,903.26,6.80711692965964,903.26,2,-66.46587310030567,-2.2181050727074703
30,1,388.94,5.965992881134312,388.94,2,-62.42530321600836,-4.1874020869841235
30,3,492.83,6.202191328407103,492.83,2,-62.46342900774928,-2.1775749966236164
2,7,1160.12,7.057140335529827,1160.12,2,-90.5365425398947,1.3398762230632189
362,1,157.2,5.063860055333554,157.2,1,269.51838807080514,1.9734121899537236
283,3,356.17,5.878211858913125,356.17,1,190.4917504482155,2.5378805473562647
262,1,217.17,5.385274575403933,217.17,1,169.53508735517198,0.12056367260503986
25,1,142.92,4.969257589642278,142.92,2,-67.41914468820647,-4.337493794933607
354,1,167.16,5.124915907128641,167.16,1,261.51953824347106,1.827189048015594
94,3,144.6,4.980863135762585,144.6,0,1.5312218200825782,-1.0493610093013475
29,1,119.3,4.789988622980633,119.3,2,-63.4189379541569,-4.272819245329369
338,1,713.25,6.571233041110882,713.25,1,245.5148782314543,1.6098555201765583
20,18,1854.59,7.52595798377059,1854.59,2,-72.74518023575521,12.683624105666501
85,1,324.58,5.785608207180363,324.58,2,-7.434468864749775,-3.168539984196253
9,3,499.93,6.216466370764156,499.93,2,-83.45964240975603,-2.569692091189717
51,1,377.91,5.9372987098642,377.91,2,-41.42901402342744,-3.796102887049369
50,2,282.1,5.6458001921178536,282.1,2,-42.44574008317891,-2.8331337093630875
2,1,356.13,5.878099861152963,356.13,2,-90.41969238653625,-4.716290054483126
113,1,335.15999999999997,5.81758723709669,335.15999999999997,0,20.560214203796278,-2.6428236196815234
77,1,406.31,6.0095745662803,406.31,2,-15.434174990752268,-3.305522371708941
40,2,862.19,6.760634829076079,862.19,2,-52.44976106288456,-2.9570050770584553
116,1,579.25,6.3634590451545465,579.25,0,23.55679330245023,-2.555727792052953
16,9,2176.88,7.6861072055563096,2176.88,2,-76.57930724222363,3.6339334833890984
161,4,192.76,5.266620279804782,192.76,0,68.49895722950565,1.2186862289448221
1,4,2509.1100000000006,7.828081855866751,2513.27,2,-91.48508450575274,-1.6297483968681634
30,3,1388.46,7.236670461434622,1388.46,2,-62.46886649068816,-2.1188963528412175
23,3,746.39,6.616587137245524,746.39,2,-69.46431996611496,-2.2850448750560957
95,6,2358.59,7.766243154113498,2358.59,0,2.461070863991395,2.1219884382093124
28,2,504.73999999999995,6.2260227032374456,504.73999999999995,2,-64.4447443604597,-3.211859429935354
33,5,1216.8600000000001,7.104850499134708,1216.8600000000001,2,-59.505609546555455,-0.07381192711792384
21,2,1040.08,6.948013914845699,1040.08,2,-71.44725211775464,-3.301881608852221
18,2,498.0,6.212606095751519,498.0,2,-74.4428349673849,-3.3997284663667093
3,26,2509.1100000000006,7.828081855866751,11199.47,2,-89.89117928531788,20.368394760413963
8,4,837.13,6.731173219715389,837.13,2,-84.48060608802167,-1.5609926169536577
16,9,2509.1100000000006,7.828081855866751,3505.42,2,-76.58005349675325,3.641986695547489
363,1,122.59,4.8169696356016445,122.59,1,270.51950190184965,1.9781186531502257
81,1,52.83,3.985830932572866,52.83,2,-11.424273233175342,-3.3454717516725108
53,5,1903.86,7.552163794046571,1903.86,2,-39.51163848193648,0.32577699013657835
23,3,738.21,6.605582048374498,738.21,2,-69.46426212059535,-2.2856691154772304
172,1,296.76,5.696287792893941,296.76,0,79.55000243939968,-1.5457668289523383
189,6,771.13,6.649152929630518,771.13,0,96.4496571747846,3.8174391272342056
12,5,530.93,6.276511901737007,530.93,2,-80.49739395899252,-0.5137245006210023
156,2,121.0,4.804021044733257,121.0,0,63.539192476827125,-0.8975369717524648
33,17,2509.1100000000006,7.828081855866751,8215.22,2,-59.73071667195002,11.94578723801523
12,10,2024.0,7.613324979540639,2024.0,2,-80.59663126830375,4.553176478435635
45,3,53.93,4.006059647354529,53.93,2,-47.45464389437227,-2.021483915971377
233,1,246.72,5.51229907606986,246.72,1,140.53975241121208,-0.4148443532575188
64,7,1700.88,7.439488801359809,1700.88,2,-28.549953266191885,2.521633779991296
2,1,320.7,5.7736194342449805,320.7,2,-90.41914321109074,-4.7222164860147355
40,7,1946.36,7.574229888126247,1946.36,2,-52.54624820647524,2.080217465031442
33,2,326.65,5.791945965485506,326.65,2,-59.443382179772286,-3.142927512167298
84,1,88.51,4.494350350882848,88.51,2,-8.427497800950704,-3.2604946594562465
2,3,568.47,6.344706103712181,568.47,2,-90.4590292596957,-2.693393568604961
33,1,9.14,2.316487998163037,9.14,2,-59.40667216052769,-4.338280140631833
19,8,1481.39,7.301410929130804,1481.39,2,-73.55939470668183,2.6700301858118376
254,1,153.43,5.03974091923491,153.43,1,161.5383746647235,-0.04872240036937292
23,11,2509.1100000000006,7.828081855866751,3618.93,2,-69.61822498035404,5.769391533284791
22,4,1067.92,6.974404071929067,1067.92,2,-70.48445899146603,-1.2852446498222099
8,2,1677.6000000000001,7.425715391648727,1677.6000000000001,2,-84.44737250345621,-3.5180254116106155
25,4,1091.39,6.996123235401663,1091.39,2,-67.48512481446268,-1.227880273836563
19,3,504.42,6.2253897667868685,504.42,2,-73.4615281853794,-2.3820779226879996
173,4,251.8,5.532598662272703,251.8,0,80.49535253371265,1.4583029001402634
163,1,86.02,4.466137977292534,86.02,0,70.55812340154658,-1.783941685845286
7,1,478.46,6.172660470614426,478.46,2,-85.42216010731096,-4.606027722230479
11,1,185.22,5.2269287704603835,185.22,2,-81.41792465203967,-4.584829152252297
114,1,85.13000000000001,4.455857782801083,85.13000000000001,0,21.56718790966714,-2.7013540459449628
288,1,117.91,4.778366904449488,117.91,1,195.53349634757325,0.5726189369345427
9,9,2509.1100000000006,7.828081855866751,3479.21,2,-83.5787662863492,3.5110110901501894
54,2,229.37,5.439686712010562,229.37,2,-38.44539224760374,-2.7699818580827666
7,13,2509.1100000000006,7.828081855866751,3895.23,2,-85.65216705834149,7.466447953288112
77,3,1184.01,7.077506492352191,1184.01,2,-15.476672583195864,-1.248516956560465
4,4,474.38,6.164114484205205,474.38,2,-88.47688993564675,-1.6680010290617346
37,1,270.87,5.605324010869238,270.87,2,-55.424694659967216,-4.076884661443723
217,1,90.12,4.512177319138926,90.12,0,124.54795149833582,-0.7709469597875636
60,1,382.63,5.949678546416385,382.63,2,-32.43073407977243,-3.6270034600303935
278,1,130.4,4.8782461060505105,130.4,1,185.53481022933295,0.3911763659689482
12,16,2509.1100000000006,7.828081855866751,4015.59,2,-80.70841290413946,10.554645805653331
24,1,201.37,5.310097705083568,201.37,2,-68.42075234252029,-4.336871160082611
29,1,276.26,5.62495569411023,276.26,2,-63.423326751435496,-4.225457501846484
12,4,520.19,6.256114658573918,520.19,2,-80.47884460934543,-1.5130961073261417
22,3,1120.83,7.022716559451546,1120.83,2,-70.46627079747341,-2.2807188421836844
50,2,123.66000000000001,4.825590031380704,123.66000000000001,2,-42.44142885193904,-2.8796583982736754
19,1,59.7,4.1059436980654525,59.7,2,-73.41350356969473,-4.498728256558142
3,3,724.39,6.586709441256125,724.39,2,-89.46048517740616,-2.6609556396739396
132,2,59.160000000000004,4.097007679641584,59.160000000000004,0,39.5473220100054,-1.3867000300306467
7,12,2509.1100000000006,7.828081855866751,3204.18,2,-85.63372492174312,6.468233337118111
12,4,558.05,6.326238914593377,558.05,2,-80.47921320010143,-1.5091184570206888
5,7,1745.99,7.46564958601922,1745.99,2,-87.53924142903249,1.4191804497524734
32,2,414.3,6.029001150636708,414.3,2,-60.44444431434602,-3.148191858271296
178,4,438.65000000000003,6.085978955825011,438.65000000000003,0,85.4915243914741,1.583246232291084
38,1,576.33,6.358414026765548,576.33,2,-54.428836978016854,-4.015456420206256
151,3,209.53,5.349628160782464,209.53,0,58.51880192777524,0.038072051782661376
162,1,119.15,4.788740962182478,119.15,0,69.5566116061854,-1.784353513704139
69,2,209.85,5.351146980192569,209.85,2,-23.44768516847624,-2.4943420757898735
156,10,603.9300000000001,6.405112748857454,603.9300000000001,0,63.38323964268129,7.178998502679896
25,3,663.01,6.498297209603994,663.01,2,-67.46406597885573,-2.2543330198061455
24,4,567.46,6.342930950117102,567.46,2,-68.48150758405231,-1.2836420273101998
177,1,439.4,6.087683404848525,439.4,0,84.54702572945628,-1.4300117357192628
50,3,305.28,5.724499716244923,305.28,2,-42.46459588430281,-1.8304550289170072
256,3,413.73,6.027627706087471,413.73,1,163.49593003529617,2.041164224871226
47,1,314.66,5.754665684970771,314.66,2,-45.42731850943566,-3.881305562711068
71,1,199.8,5.302309387817574,199.8,2,-21.429354103589915,-3.4579052996899438
16,5,1648.5,7.4082274906686365,1648.5,2,-76.50407809004267,-0.37468712117722003
101,5,1109.14,7.012241412479275,1109.14,0,8.482372900495491,1.1932694704824174
35,1,324.57,5.785577492291319,324.57,2,-57.42527434327557,-4.104081764985594
53,1,223.68,5.414677167664232,223.68,2,-39.426634767339074,-3.7883258886014133
27,2,653.6899999999999,6.484161841159018,653.6899999999999,2,-65.44591731760086,-3.2159278333522177
11,14,2509.1100000000006,7.828081855866751,5198.57,2,-81.67134474374217,8.539505772542284
8,7,619.7,6.430847873419607,619.7,2,-84.53435391213586,1.416615910638332
52,1,216.39,5.381692975469088,216.39,2,-40.42627750691464,-3.80890764800514
36,5,944.5300000000001,6.851745616838937,944.5300000000001,2,-56.50483082513129,-0.03203636464201409
61,9,2509.1100000000006,7.828081855866751,2570.92,2,-31.58832842077937,4.48397273024441
337,1,87.76,4.485936098064394,87.76,1,244.5260229647351,1.472860654899116
60,3,800.16,6.686060677433032,800.16,2,-32.47148896296608,-1.5888045067031795
184,1,268.78000000000003,5.597606812041533,268.78000000000003,0,91.54831448508868,-1.3268346899035892
52,1,112.46000000000001,4.731450351898421,112.46000000000001,2,-40.42285966786992,-3.845791287377323
10,11,682.71,6.527533851110869,682.71,2,-82.60899843878724,5.452380284723741
36,2,180.15,5.199325417341086,180.15,2,-56.440818878474445,-3.1204102587078024
10,22,2509.1100000000006,7.828081855866751,8027.4800000000005,2,-82.81869794932848,16.506511901131255
33,4,739.951,6.60793449625401,739.951,2,-59.48455549425822,-1.1002130539597026
11,1,99.60000000000001,4.611152257665639,99.60000000000001,2,-81.41468797555622,-4.619757774290427
57,3,1207.95,7.09750749326662,1207.95,2,-35.47309996948389,-1.6215984574507907
4,3,202.01000000000002,5.313255238912244,202.01000000000002,2,-88.45397546849868,-2.714478838726408
43,9,2509.1100000000006,7.828081855866751,3050.79,2,-49.58501845116892,4.1471783163656415
141,1,229.43,5.439947128678701,229.43,0,48.557050333728526,-2.140342035586607
117,4,511.5,6.239300711012564,511.5,0,24.501935612937956,0.4505842379725369
104,4,1161.42,7.058259317889198,1161.42,0,11.500021493788012,0.2537975251103788
75,2,562.56,6.3342738051850755,562.56,2,-17.45395605395042,-2.326311478587575
5,9,2509.1100000000006,7.828081855866751,2584.34,2,-87.57803073754687,3.436167887066018
45,2,977.75,6.8862762473050125,977.75,2,-47.45134090183444,-2.8563243291354374
16,8,2509.1100000000006,7.828081855866751,2874.85,2,-76.5616113601549,2.643772079377486
17,1,227.65,5.432192450104064,227.65,2,-75.4201068928553,-4.4609211989585305
90,2,589.5600000000001,6.381071239281688,589.5600000000001,2,-2.456960341062384,-2.042994981418876
53,1,223.36,5.413251904640136,223.36,2,-39.42662727579756,-3.7884067336359983
134,1,178.02,5.187497531442793,178.02,0,41.55966448281511,-2.2856373111602033
4,14,2509.1100000000006,7.828081855866751,7973.33,2,-88.67005753333811,8.408530167144987
105,4,1749.32,7.4675539073440875,1749.32,0,12.49768625111193,0.2957246969515639
192,3,433.95000000000005,6.07523108195355,433.95000000000005,0,99.50744860079708,0.8463731764721034
166,4,732.09,6.597268477432645,732.09,0,73.49104357134662,1.3877184412002235
19,1,481.51000000000005,6.179001645952874,481.51000000000005,2,-73.42440008453303,-4.381138423200796
158,3,364.57000000000005,5.901457779320365,364.57000000000005,0,65.51461416187406,0.20034902671072796
204,2,465.20000000000005,6.144614726601657,465.20000000000005,0,111.52331939307244,0.07662381024435483
37,3,491.65999999999997,6.199819280948752,491.65999999999997,2,-55.46470375007431,-2.046733940608127
91,1,293.09000000000003,5.683885842941745,293.09000000000003,2,-1.4350375095799706,-3.0620451658222976
116,1,48.0,3.8918202981106265,48.0,0,23.569784858383116,-2.6959262793555556
9,2,380.91,5.945184978753801,380.91,2,-83.4397743498175,-3.5832945713178654
243,1,465.57,6.145408062621053,465.57,1,150.5345857588742,-0.19182457554497567
45,4,569.4,6.346337869100086,569.4,2,-47.48538712288898,-0.8905219608351267
23,1,30.0,3.4339872044851463,30.0,2,-69.4107071458812,-4.462000366258168
190,4,583.85,6.371355404096716,583.85,0,97.4878177345603,1.8239632177964298
44,1,77.85,4.367547313409047,77.85,2,-48.419475804217115,-4.016119324763839
25,8,1470.24,7.2938608616100105,1470.24,2,-67.56045834482833,2.7818667288053156
317,1,19.8,3.0349529867072724,19.8,1,224.5373274415253,1.0163406872695546
106,1,124.1,4.829113417472866,124.1,0,13.566697081621882,-2.8298683146313435
51,1,311.43,5.744380444084709,311.43,2,-41.42799999642072,-3.807045768191556
168,2,1887.45,7.54351166576283,1887.45,0,75.52258637755786,-0.5176155434052863
40,1,301.32,5.711486059041233,301.32,2,-52.42580433603949,-4.014730441184723
40,4,437.0,6.082218910376446,437.0,2,-52.4830794110997,-0.9990575547488705
297,1,157.15,5.063543949751658,157.15,1,204.53034240037346,0.7571922094144954
26,6,1179.81,7.073955922645036,1179.81,2,-66.52260208307248,0.7916746540592774
88,4,2054.26,7.628157639608534,2054.26,2,-4.500031840155785,-0.013249008672491236
73,4,1823.6100000000001,7.509121544549649,1823.6100000000001,2,-19.496647848442763,-0.3006630913009545
81,3,216.16,5.38063440903725,216.16,2,-11.468488944836338,-1.2699252382498267
19,3,2509.1100000000006,7.828081855866751,2787.22,2,-73.46995233876481,-2.2911685991593966
49,1,580.93,6.366350165583741,580.93,2,-43.43090145156822,-3.8091874510131265
53,1,290.3,5.674353663965389,290.3,2,-39.427999692423775,-3.773596287840378
24,4,690.98,6.539557053465902,690.98,2,-68.48254110038741,-1.27248882691363
9,3,1153.39,7.051327344913479,1153.39,2,-83.46403064936217,-2.5223363658339384
25,5,1358.16,7.214622140848752,1358.16,2,-67.50471543635436,-0.21727176877094756
117,1,152.95,5.0366278743705095,152.95,0,24.563583574151053,-2.61227868689675
9,9,2344.23,7.760138757094205,2344.23,2,-83.57840916030518,3.5071571613825014
120,2,238.8,5.479805242593414,238.8,0,27.54226032405417,-1.5327933682854509
4,2,201.48,5.3106411162368685,201.48,2,-88.43551959141297,-3.712841735483591
28,1,191.04,5.25770368366274,191.04,2,-64.42121249514642,-4.264999897196288
8,11,2436.7599999999998,7.7988348638501845,2436.7599999999998,2,-84.61531294278713,5.48707054787284
267,2,357.81,5.882793000476306,357.81,1,174.513110700389,1.2405529744284118
33,8,2235.91,7.712850728226603,2235.91,2,-59.564131758727775,2.955319450162323
18,1,201.0,5.308267697401205,201.0,2,-74.4196394003354,-4.449239768029286
172,2,551.43,6.314326728532607,551.43,0,79.52831173445342,-0.5124952595871006
2,4,1175.66,7.070435195520803,1175.66,2,-90.48128601123308,-1.6540135025953537
265,1,211.5,5.358941988364472,211.5,1,172.53467410428163,0.17520241453834462
140,4,1778.3700000000001,7.484014648052941,1778.3700000000001,0,47.49116367729151,0.9515364246862053
201,1,19.5,3.0204248861443626,19.5,0,108.55873472014919,-1.154936277989414
65,3,714.16,6.572506293883619,714.16,2,-27.471811528521357,-1.5016916354039465
35,4,793.76,6.678040182284889,793.76,2,-57.48529176180684,-1.0588148554555437
41,7,2509.1100000000006,7.828081855866751,2667.2200000000003,2,-51.54776640357104,2.1133274824835517
284,1,69.65,4.257738109130536,69.65,1,191.5369684524855,0.4682441651139655
9,5,842.9,6.738034004163921,842.9,2,-83.4992681738321,-0.5436780365061962
143,2,266.6,5.589493328254074,266.6,0,50.53745437022896,-1.0962231255767891
12,2,254.53,5.543339819580688,254.53,2,-80.43821381202602,-3.5499559868769177
146,4,824.64,6.716158843166057,824.64,0,53.49409639764396,1.0202462306540143
234,1,150.3,5.01926462079431,150.3,1,141.5421600373183,-0.4240998905689999
33,13,2509.1100000000006,7.828081855866751,4631.62,2,-59.65694812555657,7.952928773335223
24,1,423.03000000000003,6.049804207445942,423.03000000000003,2,-68.4246404262505,-4.294912871152589
12,1,458.90000000000003,6.1310090745458785,458.90000000000003,2,-80.42286061308292,-4.514836305840702
36,4,847.4200000000001,6.74337579619862,847.4200000000001,2,-56.48581906945411,-1.036398029987871
365,1,137.0,4.927253685157205,137.0,1,272.51855444670025,2.0217958844601274
201,2,218.25,5.390212631252292,218.25,0,108.52783638214338,-0.022300457470783464
15,1,382.25,5.948687517751924,382.25,2,-77.42245394665,-4.469045708735045
17,7,2509.1100000000006,7.828081855866751,3889.91,2,-75.54335311075711,1.664268263978526
213,1,85.0,4.454347296253507,85.0,0,120.54899101630751,-0.8490704487706768
66,3,943.91,6.851089684863069,943.91,2,-26.473459720208268,-1.4671787802066003
212,2,280.2,5.63906615993651,280.2,0,119.52450558609674,0.19763404179404542
283,1,112.4,4.730921391293652,112.4,1,190.53466516914625,0.4763736865605166
115,2,376.35,5.9331731387308775,376.35,0,22.54079674417828,-1.6006310358410927
15,7,948.85,6.856304077391059,948.85,2,-77.5378774275329,1.5717246205524802
19,16,2509.1100000000006,7.828081855866751,3804.94,2,-73.70970011454354,10.685621411050631
66,1,77.6,4.364371699435161,77.6,2,-26.42350463080281,-3.6046618377960002
49,1,126.80000000000001,4.850466541943435,126.80000000000001,2,-43.42293358534673,-3.8951727476974978
16,4,565.76,6.339935933696026,565.76,2,-76.48002074388683,-1.43349831945892
78,1,6.959999999999999,2.0744289998562917,6.959999999999999,2,-14.41367476147694,-3.5100243913340923
19,4,928.5400000000001,6.8346898401247556,928.5400000000001,2,-73.48317295666381,-1.3493020468284485
134,1,182.96,5.214718342671723,182.96,0,41.55952140337358,-2.284093268139349
